45262,33971,1,-6.1475505,106.8147036
45263,30379,1,-6.1475505,106.8147036
47517,33788,1,-6.2172441,106.8127973
38882,30694,1,-6.1484105,106.8167048
47975,29920,1,-6.1426573,106.8142641
47972,35506,1,-6.1430325,106.8144518
45599,39962,1,-6.1497612,106.8171424
44247,19319,1,-6.1497612,106.8171424
47992,41587,1,-6.1448812,106.813413
47259,37984,1,-6.16187,106.819975
46984,40963,1,-6.1400817,106.8121559
47893,39619,1,-6.1628903,106.820531
46988,35100,1,-6.1596328,106.8153558
47500,41265,1,-6.1596328,106.8153558
42891,31667,1,-6.1597068,106.8169611
43971,31179,1,-6.1633679,106.8203436
47031,39543,1,-6.1592325,106.8178659
46613,39094,1,-6.1592325,106.8178659
38472,32746,1,-6.1592942,106.8183849
47082,30049,1,-6.1604642,106.8321158
42945,19690,1,-6.1267963,106.796947
42044,33978,1,-6.1489402,106.8298665
42243,19909,1,-6.1372491,106.8201888
47519,41279,2,-6.158944,106.82965
42183,32332,1,-6.172343,106.8224991
38734,30787,1,-6.1425406,106.829457
47822,41322,1,-6.1425406,106.829457
48010,41602,1,-6.1425406,106.829457
46742,39292,1,-6.1478971,106.8304688
45954,39943,1,-6.16136,106.791009
48097,33966,1,-6.1559731,106.8328426
45610,33415,2,-6.139579,106.8293222
42249,23581,1,-6.1418555,106.8281622
47906,27197,1,-6.1389843,106.8284929
47824,41480,1,-6.1438576,106.8315277
46227,40420,1,-6.1560966,106.8369906
43912,37853,1,-6.127387,106.806963
46968,10923,3,-6.130553,106.821312
46800,38244,1,-6.129321,106.8217732
44591,34211,1,-6.1390577,106.7974654
48238,41759,1,-6.1451655,106.7941978
45328,37921,1,-6.145195,106.7941468
48199,41732,1,-6.1451655,106.7941978
48307,41815,1,-6.1451655,106.7941978
48184,41722,1,-6.1451655,106.7941978
48172,40967,1,-6.1451655,106.7941978
44733,30686,1,-6.1420846,106.8628008
47962,34125,1,-6.135557,106.805656
48068,40222,1,-6.1382146,106.7937736
46599,40676,1,-6.1626036,106.8388007
46328,39375,1,-6.1389199,106.7928118
46923,40916,1,-6.1565557,106.7904142
46653,40705,1,-6.1381656,106.7926914
46974,40954,1,-6.1405421,106.7892602
46044,32659,1,-6.1355729,106.7958545
44459,23871,1,-6.137109,106.831771
45630,39981,1,-6.1283021,106.8183454
38616,34478,1,-6.138901,106.791894
38873,34842,1,-6.138901,106.791894
46571,39173,1,-6.1380996,106.7991071
46839,39075,1,-6.137067,106.797554
46573,40661,1,-6.1265061,106.7943993
43262,38409,1,-6.1256706,106.8147737
43573,38619,1,-6.137385,106.828698
43622,25714,1,-6.130375,106.793886
44601,37770,1,-6.12101,106.8147573
42175,37659,1,-6.1166735,106.7893992
48295,30335,1,-6.149224,106.8370122
45663,40023,12,-6.1190229,106.7863126
48255,41771,1,-6.1427254,106.7747385
42520,26630,1,-6.1427254,106.7747385
47037,26206,1,-6.1598176,106.7853922
46231,40422,1,-6.2151397,106.8205147
46771,34331,1,-6.2154588,106.8214282
42886,31957,1,-6.2151398,106.8205146
47115,26871,6,-6.212427,106.8339032
44531,39291,2,-6.212427,106.8339032
46153,40367,1,-6.2123681,106.8336774
44914,31251,2,-6.2142393,106.8311955
47383,41209,1,-6.2138873,106.8311942
43311,32169,1,-6.2138873,106.8311942
47337,40924,1,-6.2142542,106.8311496
47577,38258,1,-6.2147224,106.8311509
45605,37417,1,-6.1998781,106.844116
40776,35095,1,-6.215757,106.831025
42615,32704,1,-6.2160871,106.8311922
48242,35896,1,-6.215757,106.831025
47278,29636,1,-6.215757,106.831025
38245,34314,1,-6.182975,106.831778
40337,35999,1,-6.215757,106.831025
42884,28587,1,-6.215757,106.831025
39658,35499,1,-6.2160871,106.8311922
45409,39817,1,-6.215757,106.831025
42664,28652,1,-6.215757,106.831025
47831,29307,1,-6.215757,106.831025
45081,28596,1,-6.215757,106.831025
41491,37089,1,-6.215757,106.831025
43919,34172,1,-6.215757,106.831025
40770,36505,1,-6.2131707,106.8351795
47083,10765,1,-6.2046998,106.8412449
40532,25380,1,-6.2155456,106.8214167
48066,32503,1,-6.2163327,106.8214064
47957,29499,1,-6.2161804,106.8212006
47604,18614,1,-6.2161804,106.8212006
43320,25226,1,-6.2155416,106.8214328
47491,30445,1,-6.217431,106.816734
47668,32806,1,-6.217431,106.816734
42755,38044,1,-6.2173447,106.8314953
45531,15184,2,-6.196759,106.8286724
45093,39607,1,-6.217337,106.8315047
46626,26107,1,-6.217337,106.8315047
45890,40179,1,-6.1977122,106.8282217
45335,22732,3,-6.2244333,106.828634
48047,41629,2,-6.224233,106.81656
47499,38088,1,-6.2173361,106.8181588
46644,35557,1,-6.2173361,106.8181588
44584,32270,1,-6.2173361,106.8181588
46468,36944,1,-6.2173361,106.8181588
47274,35372,1,-6.2173361,106.8181588
