144,-6.2240943,106.8268222,0,56,80
156,-6.1841235,106.8472257,0,105,150
155,-6.2569113,106.9142139,0,35,100
163,-6.1688197,106.8064655,0,49,70
161,-6.1928965,106.7938203,0,105,150
160,-6.2456597,106.7551214,0,49,100
138,-6.1507346,106.8146526,0,70,150
