138,-6.1507346,106.8146526,60,100,300
155,-6.2569113,106.9142139,20,45,100
174,-6.1187077,106.7534637,0,0,200
163,-6.1688197,106.8064655,0,0,495
161,-6.1928965,106.7938203,0,0,150
165,-6.2742096,106.7938149,0,0,275
172,-6.2604414,106.7838585,0,0,150
160,-6.2456597,106.7551214,0,0,90
169,-6.1618782,106.869362,0,0,250
144,-6.2240943,106.8268222,60,100,105
104,-6.1574728,106.7959925,60,100,105
156,-6.1841235,106.8472257,50,60,63
